minutesPlayed;tm_id;ss_id;season_origen;season_futuro_id;tipo_dato;accuratePassesPercentage;goalConversionPercentage;penaltyConversionPercentage;goals_p90;assists_p90;shotsOnTarget_p90;shotsOffTarget_p90;blockedShots_p90;keyPasses_p90;successfulDribbles_p90;offsides_p90;clearances_p90;dribbledPast_p90;fouls_p90;wasFouled_p90;aerialDuelsWon_p90;accurateFinalThirdPasses_p90;accurateLongBalls_p90;accurateCrosses_p90;yellowCards_p90
1585;168987;324939;2018_2019;22349;futuro_real;84.87124463519314;0.0;0.0;0.0;0.0;0.056782334384858045;0.17034700315457413;0.11356466876971609;0.22712933753943218;0.28391167192429023;0.0;2.725552050473186;0.28391167192429023;1.8170347003154574;0.9652996845425867;1.362776025236593;4.769716088328076;6.586750788643533;0.056782334384858045;0.5110410094637224
1860;169992;786311;2018_2019;22349;futuro_real;86.00867678958785;12.121212121212121;0.0;0.1935483870967742;0.04838709677419355;0.3387096774193548;1.0161290322580645;0.24193548387096772;1.4516129032258063;0.24193548387096772;0.04838709677419355;0.7258064516129031;1.0161290322580645;1.0161290322580645;0.8709677419354839;1.4032258064516128;8.129032258064516;3.4354838709677415;0.43548387096774194;0.14516129032258063
1171;170616;176289;2018_2019;22349;futuro_real;82.10332103321034;0.0;0.0;0.0;0.0;0.23057216054654142;0.3842869342442357;0.07685738684884715;0.3842869342442357;0.6148590947907772;0.07685738684884715;2.0751494449188725;1.1528608027327072;2.8437233134073443;1.9982920580700256;2.3825789923142615;4.30401366353544;1.7677198975234842;0.0;0.7685738684884714
1676;176400;220931;2018_2019;22349;futuro_real;87.06467661691542;7.142857142857142;0.0;0.1610978520286396;0.21479713603818615;1.0739856801909307;0.7517899761336515;0.4295942720763723;1.4498806682577565;1.7183770883054892;0.21479713603818615;0.21479713603818615;0.21479713603818615;1.1276849642004771;1.2350835322195703;0.7517899761336515;16.807875894988065;0.698090692124105;0.7517899761336515;0.10739856801909307
1510;186903;248229;2018_2019;22349;futuro_real;73.00380228136882;9.375;0.0;0.17880794701986755;0.0;0.7152317880794702;0.8344370860927152;0.3576158940397351;0.5960264900662251;0.4172185430463576;0.17880794701986755;1.9668874172185429;1.4304635761589404;2.8609271523178808;1.5496688741721854;2.682119205298013;5.662251655629139;2.622516556291391;0.11920529801324503;0.4172185430463576
1329;196037;340077;2018_2019;22349;futuro_real;74.35897435897436;3.8461538461538463;0.0;0.06772009029345372;0.06772009029345372;0.6772009029345372;0.8803611738148984;0.20316027088036115;1.0158013544018059;1.8961625282167043;0.06772009029345372;0.6772009029345372;1.3544018058690743;1.2866817155756207;2.8442437923250563;0.6094808126410834;9.48081264108352;1.0835214446952595;0.27088036117381487;0.13544018058690743
2415;198027;189207;2018_2019;22349;futuro_real;70.10622154779969;8.695652173913043;0.0;0.2236024844720497;0.07453416149068323;0.782608695652174;1.2298136645962734;0.5590062111801243;3.1677018633540373;4.024844720496895;0.07453416149068323;0.07453416149068323;0.5962732919254659;0.8944099378881988;3.3540372670807455;0.6335403726708074;8.571428571428571;0.968944099378882;2.7950310559006213;0.1863354037267081
2243;201043;358202;2018_2019;22349;futuro_real;77.81094527363183;8.333333333333332;0.0;0.04012483281319661;0.04012483281319661;0.08024966562639323;0.3611234953187695;0.04012483281319661;0.2407489968791797;0.4814979937583594;0.04012483281319661;4.052608114132858;0.521622826571556;1.043245653143112;0.521622826571556;2.1266161390994207;2.4476148016049937;3.851983950066875;0.08024966562639323;0.12037449843958985
430;201397;34133;2018_2019;22349;futuro_real;65.55555555555556;15.789473684210526;100.0;0.627906976744186;0.0;1.255813953488372;1.4651162790697674;1.255813953488372;0.627906976744186;0.627906976744186;0.627906976744186;1.0465116279069768;0.627906976744186;1.8837209302325582;2.302325581395349;0.20930232558139536;5.232558139534884;0.8372093023255814;0.0;0.4186046511627907
2030;202906;339657;2018_2019;22349;futuro_real;75.8815232722144;19.51219512195122;62.5;0.354679802955665;0.31034482758620685;0.9753694581280787;0.5320197044334976;0.31034482758620685;2.482758620689655;1.9507389162561575;0.08866995073891625;0.2660098522167488;1.41871921182266;1.064039408866995;2.083743842364532;0.354679802955665;9.753694581280788;1.463054187192118;2.216748768472906;0.22167487684729062
954;211417;18305;2018_2019;22349;futuro_real;84.91048593350384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37735849056603776;0.09433962264150944;0.0;2.7358490566037736;0.2830188679245283;0.6603773584905661;0.2830188679245283;1.6981132075471699;2.169811320754717;2.452830188679245;0.0;0.2830188679245283
2961;212434;830663;2018_2019;22349;futuro_real;73.45794392523365;6.923076923076923;100.0;0.27355623100303955;0.2127659574468085;1.3981762917933132;1.9756838905775076;0.5775075987841946;1.7933130699088147;1.0638297872340425;1.0030395136778116;0.303951367781155;0.6382978723404256;1.033434650455927;2.43161094224924;0.5471124620060791;11.367781155015198;2.2492401215805473;1.7933130699088147;0.1519756838905775
690;214654;574464;2018_2019;22349;futuro_real;78.4090909090909;6.25;100.0;0.13043478260869565;0.2608695652173913;0.7826086956521738;1.0434782608695652;0.2608695652173913;2.4782608695652173;1.9565217391304348;0.2608695652173913;0.3913043478260869;0.7826086956521738;1.826086956521739;3.1304347826086953;0.5217391304347826;10.826086956521738;0.7826086956521738;1.5652173913043477;0.13043478260869565
2095;214719;220929;2018_2019;22349;futuro_real;76.90322580645162;10.344827586206897;0.0;0.12887828162291168;0.0;0.21479713603818615;0.6873508353221957;0.3436754176610978;0.1718377088305489;0.3436754176610978;0.0;4.295942720763723;0.5155131264916467;1.7183770883054892;1.116945107398568;3.6085918854415273;1.8902147971360381;2.2768496420047732;0.04295942720763723;0.47255369928400953
2051;216291;925308;2018_2019;22349;futuro_real;82.34536082474226;5.357142857142857;0.0;0.13164310092637738;0.0;0.8337396392003901;1.053144807411019;0.5704534373476353;2.5012189176011703;4.388103364212579;0.26328620185275475;0.21940516821062897;1.2286689419795223;1.272549975621648;3.5104826913700635;0.39492930277913213;11.014139444173574;1.5358361774744027;1.5358361774744027;0.3510482691370064
2690;224652;925176;2018_2019;22349;futuro_real;79.06976744186046;5.555555555555555;0.0;0.03345724907063197;0.06691449814126393;0.20074349442379183;0.20074349442379183;0.20074349442379183;0.9702602230483272;0.6022304832713754;0.16728624535315986;1.8736059479553904;0.9702602230483272;1.5055762081784387;1.5055762081784387;1.1710037174721188;7.260223048327138;2.107806691449814;0.9702602230483272;0.3011152416356877
