tm_id;ss_id;ss_season_id;nombre_jugador;edad;nacionalidad_str;posicion;club_origen;minutesPlayed;appearances;started;goals;totalShots;shotsOnTarget;shotsOffTarget;blockedShots;assists;keyPasses;bigChancesCreated;bigChancesMissed;successfulDribbles;penaltiesWon;penaltiesTaken;penaltyGoals;offsides;tackles;interceptions;clearances;dribbledPast;penaltiesCommitted;fouls;wasFouled;aerialDuelsWon;groundDuelsWon;totalPasses;accuratePasses;accurateFinalThirdPasses;accurateLongBalls;accurateCrosses;possessionLost;dispossessed;yellowCards;redCards;season
250051;358200;22349;Diego Chávez;26;Perú;Lateral derecho;José Gálvez;55.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;9.0;8.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2019_2020
353196;886579;15995;Ángelo Pizzorno;27;Uruguay;Defensa central;Burgos CF;1344.0;16.0;16.0;0.0;7.0;2.0;4.0;1.0;0.0;1.0;0.0;2.0;8.0;0.0;0.0;0.0;0.0;17.0;32.0;93.0;6.0;0.0;13.0;8.0;39.0;33.0;492.0;379.0;31.0;46.0;0.0;128.0;1.0;2.0;1.0;2019_2020
216291;925308;22349;Junior Aguirre;27;Perú;Extremo izquierdo;Pirata FC;2051.0;25.0;24.0;3.0;56.0;19.0;24.0;13.0;0.0;57.0;10.0;5.0;100.0;0.0;0.0;0.0;6.0;14.0;7.0;5.0;28.0;0.0;29.0;80.0;9.0;194.0;776.0;639.0;251.0;35.0;35.0;439.0;64.0;8.0;0.0;2019_2020
94364;946014;16007;Miguel Curiel;31;Perú;Delantero centro;Stgo. Morning;972.0;17.0;10.0;5.0;41.0;14.0;18.0;9.0;0.0;11.0;1.0;5.0;5.0;0.0;1.0;1.0;11.0;16.0;3.0;10.0;4.0;0.0;19.0;20.0;42.0;37.0;197.0;126.0;56.0;6.0;5.0;136.0;13.0;2.0;0.0;2019_2020
90083;974455;20160;Víctor Aquino;33;Paraguay;Delantero centro;Dep. La Guaira;464.0;12.0;6.0;0.0;14.0;1.0;11.0;2.0;0.0;9.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;3.0;4.0;0.0;12.0;10.0;33.0;12.0;122.0;77.0;40.0;3.0;2.0;70.0;12.0;0.0;0.0;2019_2020
260093;882838;22349;David Díaz;28;Perú;Lateral izquierdo;UTC;1734.0;22.0;19.0;0.0;3.0;0.0;1.0;2.0;1.0;15.0;2.0;0.0;6.0;0.0;0.0;0.0;1.0;22.0;17.0;37.0;13.0;0.0;27.0;14.0;12.0;41.0;430.0;293.0;85.0;37.0;11.0;274.0;9.0;3.0;0.0;2019_2020
95852;123238;22349;Luis Álvarez;29;Perú;Pivote;CA Mannucci;1225.0;17.0;13.0;0.0;14.0;3.0;10.0;1.0;0.0;9.0;1.0;0.0;12.0;0.0;0.0;0.0;0.0;28.0;21.0;27.0;21.0;1.0;26.0;13.0;14.0;51.0;475.0;389.0;65.0;27.0;0.0;122.0;10.0;4.0;1.0;2019_2020
180911;789965;22349;João Ortiz;28;Perú;Lateral izquierdo;Cusco FC;1344.0;17.0;15.0;0.0;24.0;4.0;14.0;6.0;1.0;15.0;3.0;0.0;17.0;0.0;0.0;0.0;0.0;42.0;18.0;16.0;15.0;0.0;29.0;31.0;14.0;88.0;544.0;404.0;116.0;52.0;18.0;248.0;9.0;5.0;1.0;2019_2020
100501;247951;16007;Jaime Vásquez;28;Perú;Lateral derecho;Sport Loreto;1065.0;14.0;12.0;0.0;4.0;0.0;3.0;1.0;0.0;2.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;25.0;27.0;21.0;13.0;1.0;18.0;17.0;14.0;52.0;364.0;291.0;48.0;9.0;1.0;122.0;9.0;5.0;0.0;2019_2020
30543;13527;16044;Alberto Rodríguez;35;Perú;Defensa central;Universitario;405.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;16.0;28.0;0.0;0.0;4.0;4.0;14.0;7.0;195.0;179.0;7.0;15.0;0.0;17.0;0.0;1.0;0.0;2019_2020
120964;578352;11256;Mauro Guevgeozián;33;Armenia;Delantero centro;Temperley;806.0;10.0;10.0;6.0;30.0;12.0;15.0;3.0;1.0;6.0;1.0;3.0;1.0;2.0;1.0;1.0;5.0;7.0;2.0;15.0;4.0;0.0;15.0;17.0;25.0;24.0;134.0;78.0;24.0;4.0;0.0;0.0;6.0;3.0;0.0;2019_2020
120964;578352;18113;Mauro Guevgeozián;33;Armenia;Delantero centro;Temperley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2019_2020
30543;13527;16007;Alberto Rodríguez;35;Perú;Defensa central;Universitario;479.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;11.0;17.0;2.0;0.0;9.0;13.0;17.0;21.0;251.0;219.0;15.0;18.0;0.0;38.0;2.0;0.0;0.0;2019_2020
82589;133862;27096;Írven Ávila;29;Perú;Delantero centro;FBC Melgar;1198.0;24.0;14.0;5.0;37.0;13.0;17.0;7.0;2.0;19.0;4.0;7.0;14.0;0.0;0.0;0.0;30.0;8.0;2.0;7.0;4.0;0.0;23.0;29.0;32.0;47.0;438.0;342.0;152.0;7.0;4.0;175.0;16.0;2.0;0.0;2020_2021
267638;790008;26785;Marcos Riquelme;32;Argentina;Delantero centro;Bolívar;360.0;4.0;4.0;3.0;21.0;8.0;10.0;3.0;0.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;8.0;1.0;2.0;2.0;3.0;0.0;4.0;2.0;8.0;5.0;47.0;30.0;12.0;2.0;1.0;26.0;0.0;0.0;0.0;2020_2021
267638;790008;26788;Marcos Riquelme;32;Argentina;Delantero centro;Bolívar;359.0;4.0;4.0;3.0;19.0;7.0;9.0;3.0;0.0;6.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;1.0;0.0;5.0;4.0;20.0;10.0;70.0;45.0;21.0;1.0;0.0;42.0;1.0;1.0;0.0;2020_2021
212434;830663;27096;Alejandro Hohberg;28;Perú;Extremo izquierdo;Universitario;2113.0;26.0;24.0;13.0;84.0;32.0;35.0;17.0;7.0;44.0;9.0;2.0;20.0;1.0;7.0;6.0;15.0;28.0;10.0;6.0;9.0;0.0;29.0;49.0;13.0;97.0;802.0;621.0;292.0;47.0;39.0;431.0;26.0;3.0;1.0;2020_2021
100497;46980;22328;Alejandro González;32;Uruguay;Defensa central;Defensor SC;572.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;14.0;23.0;3.0;0.0;3.0;5.0;15.0;13.0;275.0;212.0;15.0;23.0;0.0;70.0;0.0;1.0;0.0;2020_2021
207246;249403;25114;Martín Pérez Guedes;28;Argentina;Mediocentro;Gimnasia (J);815.0;18.0;7.0;3.0;24.0;8.0;11.0;5.0;2.0;12.0;0.0;2.0;18.0;1.0;2.0;2.0;1.0;5.0;11.0;4.0;3.0;1.0;10.0;17.0;9.0;40.0;491.0;410.0;113.0;34.0;7.0;155.0;7.0;4.0;0.0;2020_2021
814240;931227;26956;Carlos Monges;23;Paraguay;Delantero centro;3 de Febrero;329.0;9.0;4.0;1.0;9.0;4.0;5.0;0.0;0.0;9.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;1.0;0.0;3.0;6.0;4.0;8.0;68.0;56.0;21.0;0.0;0.0;29.0;3.0;0.0;0.0;2020_2021
443987;883743;27096;Junior Huerto;21;Perú;Lateral izquierdo;Sport. Cristal;344.0;7.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;3.0;5.0;7.0;1.0;7.0;2.0;4.0;14.0;177.0;142.0;32.0;14.0;0.0;56.0;1.0;1.0;0.0;2020_2021
621023;975924;27096;José Inga;20;Perú;Pivote;Sport. Cristal;194.0;8.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;0.0;9.0;10.0;1.0;13.0;78.0;66.0;22.0;3.0;0.0;29.0;8.0;1.0;0.0;2020_2021
224670;339177;22349;Rodrigo Cuba;28;Perú;Lateral derecho;Morelia;1047.0;17.0;11.0;2.0;11.0;3.0;7.0;1.0;3.0;19.0;3.0;1.0;4.0;0.0;0.0;0.0;3.0;23.0;18.0;24.0;9.0;0.0;13.0;8.0;37.0;34.0;354.0;260.0;65.0;24.0;8.0;172.0;2.0;1.0;0.0;2020_2021
330687;790021;27096;Carlos Grados;25;Perú;Portero;Carlos Stein;990.0;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;9.0;0.0;0.0;0.0;1.0;1.0;0.0;219.0;124.0;10.0;67.0;0.0;100.0;0.0;2.0;0.0;2020_2021
73705;249599;27096;Donald Millán;34;Colombia;Mediocentro ofensivo;Universitario;1933.0;27.0;23.0;4.0;39.0;12.0;18.0;9.0;1.0;32.0;4.0;2.0;17.0;0.0;2.0;2.0;2.0;29.0;13.0;15.0;23.0;0.0;43.0;50.0;19.0;96.0;1083.0;866.0;338.0;70.0;16.0;365.0;41.0;2.0;1.0;2020_2021
279057;974136;27096;Beto da Silva;23;Perú;Extremo izquierdo;Alianza Lima;315.0;10.0;2.0;0.0;11.0;2.0;6.0;3.0;0.0;2.0;0.0;2.0;8.0;0.0;0.0;0.0;1.0;6.0;2.0;0.0;0.0;0.0;11.0;7.0;8.0;21.0;84.0;59.0;36.0;4.0;1.0;43.0;6.0;0.0;0.0;2020_2021
216800;324943;26951;Patricio Rubio;31;Chile;Delantero centro;Everton;691.0;8.0;8.0;2.0;20.0;6.0;8.0;6.0;1.0;11.0;1.0;3.0;4.0;0.0;0.0;0.0;4.0;2.0;1.0;4.0;9.0;0.0;9.0;16.0;13.0;21.0;231.0;170.0;85.0;10.0;1.0;115.0;14.0;1.0;0.0;2020_2021
208714;832001;27096;Arley Rodríguez;27;Colombia;Extremo derecho;CA Mannucci;1882.0;22.0;21.0;4.0;35.0;10.0;14.0;11.0;1.0;24.0;4.0;4.0;14.0;3.0;0.0;0.0;8.0;11.0;16.0;28.0;14.0;0.0;30.0;68.0;33.0;92.0;550.0;418.0;147.0;12.0;6.0;281.0;31.0;3.0;0.0;2020_2021
279387;339475;27096;José Manzaneda;25;Perú;Extremo izquierdo;La Serena;745.0;15.0;8.0;1.0;18.0;6.0;6.0;6.0;0.0;18.0;0.0;0.0;14.0;1.0;1.0;1.0;4.0;7.0;5.0;1.0;3.0;0.0;13.0;20.0;4.0;40.0;333.0;269.0;108.0;9.0;16.0;141.0;11.0;4.0;0.0;2020_2021
76717;249305;27096;Pablo Míguez;33;Uruguay;Defensa central;FBC Melgar;1833.0;22.0;20.0;0.0;18.0;6.0;8.0;4.0;1.0;4.0;1.0;2.0;6.0;0.0;0.0;0.0;0.0;32.0;22.0;61.0;12.0;0.0;22.0;24.0;59.0;59.0;950.0;797.0;89.0;55.0;2.0;185.0;8.0;7.0;1.0;2020_2021
338977;883406;27096;Yordi Vílchez;25;Perú;Defensa central;Cusco FC;597.0;8.0;7.0;1.0;7.0;2.0;4.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;11.0;14.0;20.0;6.0;0.0;15.0;2.0;17.0;12.0;203.0;145.0;16.0;25.0;0.0;63.0;0.0;2.0;0.0;2020_2021
582098;924787;27096;Jefferson Portales;22;Perú;Defensa central;U. San Martín;1090.0;16.0;11.0;0.0;6.0;1.0;5.0;0.0;0.0;2.0;1.0;2.0;2.0;0.0;0.0;0.0;4.0;14.0;11.0;68.0;7.0;0.0;5.0;10.0;28.0;25.0;566.0;463.0;33.0;59.0;0.0;111.0;5.0;2.0;0.0;2020_2021
653364;973682;27096;Ricardo Lagos;24;Perú;Lateral izquierdo;CA Mannucci;1984.0;27.0;21.0;5.0;42.0;16.0;18.0;8.0;1.0;32.0;1.0;5.0;21.0;0.0;5.0;3.0;4.0;49.0;26.0;17.0;21.0;0.0;34.0;39.0;31.0;108.0;867.0;648.0;201.0;54.0;24.0;361.0;26.0;3.0;0.0;2020_2021
516242;914294;27096;Edhu Oliva;24;Perú;Mediocentro;Sport. Cristal;1419.0;22.0;17.0;3.0;20.0;9.0;5.0;6.0;6.0;51.0;8.0;3.0;18.0;0.0;2.0;1.0;3.0;23.0;6.0;5.0;13.0;0.0;21.0;33.0;11.0;73.0;874.0;738.0;289.0;70.0;28.0;263.0;25.0;4.0;0.0;2020_2021
214719;220929;27096;Carlos Beltrán;29;Argentina;Pivote;Alianza Lima;1305.0;16.0;15.0;1.0;13.0;2.0;10.0;1.0;0.0;2.0;0.0;1.0;9.0;1.0;0.0;0.0;0.0;19.0;20.0;30.0;7.0;1.0;23.0;27.0;41.0;54.0;762.0;630.0;79.0;78.0;1.0;154.0;6.0;5.0;0.0;2020_2021
94735;311734;27096;Marcos Delgado;32;Perú;Defensa central;Sport Huancayo;1230.0;17.0;16.0;0.0;11.0;1.0;7.0;3.0;0.0;7.0;0.0;2.0;3.0;0.0;0.0;0.0;2.0;24.0;28.0;45.0;22.0;0.0;18.0;11.0;30.0;37.0;517.0;347.0;55.0;76.0;2.0;186.0;4.0;2.0;0.0;2020_2021
94761;883299;27096;Janio Pósito;30;Perú;Delantero centro;Cusco FC;576.0;17.0;6.0;4.0;18.0;8.0;8.0;2.0;1.0;9.0;0.0;4.0;3.0;0.0;3.0;2.0;7.0;3.0;0.0;4.0;3.0;0.0;13.0;20.0;7.0;25.0;159.0;119.0;52.0;4.0;0.0;69.0;6.0;0.0;0.0;2020_2021
155041;123904;27096;Othoniel Arce;30;México;Delantero centro;FBC Melgar;1889.0;26.0;21.0;13.0;70.0;33.0;30.0;7.0;2.0;44.0;6.0;4.0;20.0;0.0;1.0;1.0;23.0;13.0;7.0;14.0;12.0;0.0;31.0;21.0;40.0;54.0;685.0;534.0;243.0;17.0;9.0;284.0;35.0;3.0;1.0;2020_2021
94450;994148;27096;Carlos Olascuaga;27;Perú;Extremo izquierdo;Universitario;1299.0;23.0;15.0;7.0;45.0;17.0;19.0;9.0;4.0;16.0;4.0;0.0;12.0;0.0;0.0;0.0;5.0;21.0;12.0;10.0;12.0;0.0;35.0;38.0;10.0;70.0;336.0;264.0;112.0;6.0;2.0;186.0;33.0;5.0;0.0;2020_2021
196037;340077;26951;Pablo Lavandeira;30;Uruguay;Mediocentro ofensivo;Universitario;718.0;16.0;5.0;3.0;19.0;7.0;6.0;6.0;2.0;15.0;3.0;0.0;5.0;0.0;1.0;1.0;2.0;12.0;6.0;5.0;4.0;0.0;10.0;10.0;3.0;27.0;149.0;106.0;50.0;5.0;1.0;93.0;9.0;2.0;0.0;2020_2021
483713;882860;27096;Luis Carranza;21;Perú;Extremo derecho;Sport. Cristal;817.0;20.0;8.0;1.0;34.0;14.0;15.0;5.0;2.0;14.0;1.0;3.0;15.0;0.0;0.0;0.0;4.0;11.0;9.0;1.0;1.0;0.0;20.0;29.0;8.0;55.0;233.0;173.0;70.0;11.0;8.0;129.0;16.0;3.0;0.0;2020_2021
275266;339171;27096;Ítalo Regalado;24;Perú;Extremo derecho;Dep. Municipal;841.0;22.0;9.0;1.0;15.0;8.0;6.0;1.0;0.0;11.0;2.0;1.0;4.0;1.0;0.0;0.0;6.0;23.0;6.0;8.0;13.0;0.0;23.0;18.0;23.0;45.0;219.0;147.0;63.0;1.0;3.0;127.0;9.0;2.0;0.0;2020_2021
279380;883343;27096;Aldair Salazar;25;Perú;Defensa central;Alianza Lima;1368.0;18.0;15.0;0.0;7.0;2.0;5.0;0.0;0.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;15.0;33.0;26.0;12.0;1.0;22.0;18.0;12.0;31.0;614.0;463.0;73.0;51.0;8.0;211.0;9.0;7.0;1.0;2020_2021
330690;805068;27096;Enmanuel Páucar;23;Perú;Pivote;Universitario;532.0;10.0;7.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;6.0;4.0;7.0;3.0;0.0;9.0;11.0;5.0;21.0;237.0;203.0;24.0;20.0;0.0;51.0;1.0;3.0;0.0;2020_2021
90506;33798;26951;Enzo Gutiérrez;34;Argentina;Delantero centro;Wanderers;1715.0;27.0;20.0;13.0;42.0;18.0;16.0;8.0;0.0;15.0;0.0;6.0;5.0;2.0;8.0;7.0;12.0;8.0;3.0;11.0;3.0;0.0;25.0;28.0;40.0;38.0;362.0;263.0;89.0;4.0;0.0;167.0;14.0;2.0;2.0;2020_2021
738716;1016972;27096;Álex Valera;24;Perú;Delantero centro;Llacuabamba;1576.0;18.0;19.0;9.0;67.0;30.0;29.0;8.0;4.0;14.0;5.0;5.0;18.0;0.0;1.0;1.0;21.0;12.0;7.0;7.0;4.0;1.0;35.0;28.0;64.0;55.0;479.0;359.0;118.0;21.0;5.0;229.0;34.0;4.0;1.0;2020_2021
486265;882839;27096;Jorge Murrugarra;23;Perú;Pivote;Ayacucho FC;1863.0;27.0;20.0;0.0;8.0;1.0;3.0;4.0;3.0;11.0;3.0;0.0;11.0;0.0;0.0;0.0;1.0;58.0;37.0;34.0;24.0;0.0;65.0;32.0;32.0;101.0;825.0;653.0;125.0;78.0;3.0;228.0;18.0;6.0;1.0;2020_2021
486641;879628;27096;Jordan Guivin;22;Perú;Mediocentro;U. San Martín;1948.0;22.0;23.0;7.0;51.0;19.0;21.0;11.0;0.0;23.0;3.0;1.0;18.0;0.0;0.0;0.0;4.0;28.0;28.0;18.0;9.0;0.0;34.0;55.0;13.0;99.0;973.0;804.0;229.0;91.0;8.0;260.0;19.0;5.0;0.0;2020_2021
483714;883296;27096;Kevin Sandoval;23;Perú;Extremo izquierdo;Sport. Cristal;1126.0;24.0;14.0;4.0;22.0;8.0;9.0;5.0;1.0;23.0;3.0;1.0;17.0;1.0;0.0;0.0;1.0;20.0;8.0;7.0;3.0;0.0;18.0;29.0;9.0;65.0;438.0;357.0;138.0;14.0;14.0;197.0;24.0;1.0;0.0;2020_2021
187161;560054;27096;Hansell Riojas;28;Perú;Defensa central;Sport Boys;1750.0;21.0;19.0;1.0;11.0;5.0;4.0;2.0;1.0;7.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0;24.0;45.0;79.0;15.0;0.0;15.0;12.0;42.0;41.0;771.0;578.0;98.0;119.0;4.0;226.0;3.0;5.0;0.0;2020_2021
740319;1016974;27096;Ayrthon Quintana;19;Perú;Lateral izquierdo;Carlos Stein;200.0;3.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;2.0;3.0;0.0;2.0;0.0;2.0;5.0;42.0;36.0;16.0;3.0;0.0;14.0;0.0;0.0;0.0;2020_2021
325726;846366;22349;Adrián Ugarriza;23;Perú;Delantero centro;York United;515.0;13.0;4.0;0.0;9.0;2.0;5.0;2.0;0.0;0.0;0.0;2.0;10.0;1.0;1.0;0.0;5.0;6.0;1.0;5.0;4.0;0.0;14.0;10.0;15.0;26.0;149.0;110.0;36.0;1.0;0.0;91.0;12.0;2.0;0.0;2020_2021
357124;805366;27096;Oshiro Takeuchi;25;Perú;Extremo derecho;Atlético Grau;621.0;12.0;7.0;2.0;18.0;4.0;12.0;2.0;0.0;3.0;0.0;3.0;10.0;2.0;0.0;0.0;2.0;8.0;3.0;6.0;5.0;0.0;11.0;13.0;3.0;30.0;159.0;134.0;44.0;1.0;1.0;70.0;11.0;2.0;0.0;2020_2021
194999;248059;27096;Raziel García;26;Perú;Mediocentro ofensivo;César Vallejo;863.0;18.0;8.0;0.0;15.0;7.0;5.0;3.0;3.0;28.0;4.0;2.0;21.0;0.0;0.0;0.0;0.0;16.0;4.0;0.0;7.0;0.0;13.0;7.0;7.0;44.0;502.0;401.0;174.0;38.0;14.0;188.0;28.0;2.0;0.0;2020_2021
250915;358194;27096;Koichi Aparicio;28;Perú;Defensa central;UTC;1615.0;19.0;19.0;1.0;8.0;2.0;5.0;1.0;0.0;3.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;25.0;25.0;67.0;11.0;0.0;25.0;12.0;37.0;39.0;487.0;347.0;34.0;70.0;0.0;154.0;2.0;2.0;0.0;2020_2021
120964;578352;27096;Mauro Guevgeozián;34;Armenia;Delantero centro;UTC;2188.0;25.0;25.0;15.0;81.0;32.0;36.0;13.0;5.0;23.0;5.0;8.0;4.0;1.0;7.0;6.0;25.0;15.0;5.0;32.0;5.0;1.0;36.0;20.0;42.0;38.0;417.0;276.0;108.0;19.0;3.0;219.0;22.0;8.0;0.0;2020_2021
202906;339657;22349;Felipe Rodríguez;30;Uruguay;Extremo izquierdo;Aldosivi;2030.0;32.0;25.0;8.0;41.0;22.0;12.0;7.0;7.0;56.0;11.0;9.0;44.0;2.0;8.0;5.0;2.0;46.0;9.0;6.0;32.0;0.0;24.0;47.0;8.0;137.0;709.0;538.0;220.0;33.0;50.0;414.0;26.0;5.0;0.0;2020_2021
494597;922869;27096;Jesús Barco;23;Perú;Pivote;Universitario;1319.0;23.0;13.0;1.0;17.0;2.0;12.0;3.0;3.0;12.0;4.0;1.0;12.0;0.0;0.0;0.0;0.0;52.0;26.0;18.0;15.0;0.0;41.0;24.0;22.0;88.0;631.0;490.0;140.0;62.0;2.0;199.0;14.0;9.0;0.0;2020_2021
108331;47449;27096;Luis García;32;Perú;Mediocentro ofensivo;Cienciano;1712.0;22.0;21.0;6.0;42.0;13.0;20.0;9.0;6.0;57.0;5.0;1.0;18.0;0.0;1.0;1.0;5.0;29.0;14.0;1.0;25.0;0.0;31.0;68.0;24.0;111.0;981.0;719.0;284.0;69.0;33.0;453.0;33.0;7.0;0.0;2020_2021
492973;862216;27096;Renzo Alfani;24;Argentina;Defensa central;Dep. Municipal;1339.0;16.0;16.0;2.0;21.0;6.0;12.0;3.0;1.0;5.0;3.0;1.0;5.0;0.0;0.0;0.0;2.0;14.0;19.0;99.0;2.0;2.0;15.0;17.0;68.0;35.0;477.0;300.0;46.0;69.0;0.0;193.0;3.0;5.0;1.0;2020_2021
434192;883768;27096;David Dioses;24;Perú;Pivote;Dep. Municipal;1228.0;19.0;14.0;0.0;12.0;6.0;1.0;5.0;1.0;16.0;1.0;3.0;7.0;0.0;0.0;0.0;4.0;14.0;14.0;11.0;14.0;0.0;22.0;11.0;11.0;30.0;621.0;503.0;99.0;21.0;8.0;160.0;6.0;7.0;0.0;2020_2021
390609;868711;27096;Eduardo Rabanal;23;Perú;Lateral derecho;FBC Melgar;584.0;8.0;8.0;0.0;3.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;10.0;7.0;5.0;0.0;8.0;7.0;9.0;13.0;262.0;196.0;60.0;23.0;6.0;107.0;6.0;2.0;1.0;2020_2021
119365;882851;27096;Joazhiño Arroé;28;Perú;Mediocentro ofensivo;Alianza Lima;1015.0;17.0;9.0;4.0;45.0;18.0;17.0;10.0;0.0;27.0;0.0;0.0;18.0;0.0;0.0;0.0;1.0;6.0;6.0;1.0;7.0;0.0;9.0;28.0;3.0;51.0;544.0;418.0;176.0;50.0;17.0;242.0;28.0;1.0;1.0;2020_2021
330169;805451;27096;Jarlín Quintero;26;Colombia;Delantero centro;AD Cantolao;1234.0;22.0;15.0;10.0;29.0;16.0;10.0;3.0;0.0;12.0;2.0;5.0;30.0;3.0;5.0;5.0;6.0;1.0;2.0;13.0;3.0;1.0;40.0;28.0;28.0;56.0;202.0;154.0;83.0;7.0;2.0;156.0;33.0;5.0;1.0;2020_2021
94451;1120309;27096;Jeickson Reyes;32;Perú;Lateral izquierdo;Dep. Binacional;1890.0;21.0;21.0;0.0;2.0;0.0;2.0;0.0;2.0;13.0;4.0;1.0;7.0;0.0;0.0;0.0;4.0;30.0;32.0;44.0;5.0;2.0;14.0;18.0;28.0;55.0;737.0;625.0;107.0;49.0;7.0;184.0;4.0;4.0;1.0;2020_2021
738715;1016979;27096;Javier Trauco;29;Perú;Extremo izquierdo;Llacuabamba;566.0;10.0;6.0;4.0;10.0;5.0;4.0;1.0;2.0;15.0;1.0;2.0;15.0;0.0;0.0;0.0;1.0;14.0;2.0;1.0;7.0;0.0;11.0;11.0;0.0;40.0;310.0;247.0;83.0;15.0;5.0;116.0;15.0;3.0;1.0;2020_2021
216280;312274;27096;Christian Adrianzén;26;Perú;Extremo derecho;Chavelines;400.0;8.0;4.0;0.0;6.0;2.0;3.0;1.0;1.0;5.0;1.0;1.0;6.0;0.0;0.0;0.0;0.0;2.0;1.0;5.0;3.0;0.0;6.0;11.0;2.0;18.0;120.0;89.0;39.0;3.0;4.0;82.0;12.0;0.0;0.0;2020_2021
352344;876926;27096;Francisco Duclós;24;Perú;Defensa central;Alianza Lima;748.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;15.0;17.0;22.0;2.0;0.0;19.0;8.0;10.0;24.0;427.0;363.0;56.0;36.0;0.0;82.0;2.0;2.0;2.0;2020_2021
398023;836280;22349;Alexis Rojas;24;Perú;Extremo izquierdo;Santos FC;814.0;12.0;11.0;0.0;11.0;3.0;5.0;3.0;0.0;11.0;1.0;2.0;18.0;0.0;0.0;0.0;2.0;10.0;6.0;9.0;6.0;0.0;8.0;30.0;4.0;58.0;241.0;180.0;61.0;3.0;4.0;158.0;15.0;0.0;0.0;2020_2021
422855;883329;27096;Luis Benites;23;Perú;Extremo izquierdo;CA Mannucci;953.0;18.0;9.0;0.0;4.0;1.0;1.0;2.0;0.0;6.0;1.0;0.0;10.0;1.0;0.0;0.0;0.0;33.0;19.0;19.0;26.0;0.0;14.0;18.0;10.0;60.0;416.0;331.0;75.0;25.0;10.0;167.0;13.0;2.0;0.0;2020_2021
35805;20820;27096;Rinaldo Cruzado;35;Perú;Mediocentro;Alianza Lima;556.0;12.0;8.0;0.0;4.0;0.0;4.0;0.0;0.0;13.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;12.0;9.0;2.0;18.0;1.0;16.0;9.0;5.0;24.0;349.0;271.0;82.0;24.0;10.0;125.0;2.0;3.0;1.0;2020_2021
453044;846808;27096;Daniel Cabrera;22;Perú;Mediocentro;FBC Melgar;610.0;20.0;2.0;1.0;11.0;4.0;5.0;2.0;1.0;14.0;2.0;1.0;10.0;0.0;0.0;0.0;1.0;17.0;10.0;3.0;14.0;0.0;12.0;9.0;1.0;36.0;447.0;380.0;133.0;16.0;7.0;113.0;11.0;2.0;2.0;2020_2021
72659;33985;27096;Adán Balbín;33;Perú;Defensa central;Sport Boys;906.0;12.0;10.0;0.0;10.0;1.0;6.0;3.0;0.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;5.0;39.0;2.0;1.0;7.0;2.0;15.0;4.0;349.0;257.0;47.0;53.0;0.0;101.0;4.0;3.0;0.0;2020_2021
189283;220921;27096;Carlos Ascues;28;Perú;Defensa central;FBC Melgar;1874.0;24.0;23.0;4.0;47.0;23.0;12.0;12.0;3.0;22.0;3.0;4.0;19.0;0.0;2.0;0.0;12.0;44.0;13.0;18.0;12.0;0.0;48.0;24.0;17.0;86.0;676.0;545.0;181.0;42.0;2.0;260.0;37.0;6.0;0.0;2020_2021
