tm_id;ss_id;nombre_jugador;season;accurateCrosses_p90;accurateFinalThirdPasses_p90;accurateLongBalls_p90;accuratePassesPercentage;aerialDuelsWon_p90;assists_p90;blockedShots_p90;clearances_p90;contexto_equipo_top;dribbledPast_p90;edad;fouls_p90;goalConversionPercentage;goals_p90;keyPasses_p90;minutesPlayed;nac_Argentina;nac_Colombia;nac_Perú;nac_Uruguay;offsides_p90;penaltyConversionPercentage;pos_Delantero;pos_Mediocampista;proviene_club_grande;proviene_liga_extranjera;shotsOffTarget_p90;shotsOnTarget_p90;successfulDribbles_p90;wasFouled_p90;yellowCards_p90;riesgo_fichaje
140003;339523;Anier Figueroa;2020_2021;0.0;2.001482579688658;2.535211267605634;75.75757575757575;1.7346182357301705;0.0;0.0;4.069681245366938;0;0.4670126019273536;32;1.0674573758339512;0.0;0.0;0.0667160859896219;1349.0;0;1;0;0;0.0667160859896219;0.0;0;0;0;1;0.1334321719792439;0.0667160859896219;0.3335804299481097;0.8673091178650852;0.2001482579688658;0.0
120964;578352;Mauro Guevgeozián;2020_2021;0.1234003656307129;4.442413162705668;0.7815356489945156;66.18705035971223;1.7276051188299817;0.2056672760511883;0.5347349177330896;1.3162705667276051;0;0.2056672760511883;34;1.480804387568556;18.51851851851852;0.617001828153565;0.9460694698354662;2188.0;0;0;0;0;1.0283363802559415;85.71428571428571;1;0;0;1;1.480804387568556;1.3162705667276051;0.1645338208409506;0.8226691042047533;0.3290676416819013;1.0
108331;47449;Luis García;2020_2021;1.7348130841121496;14.929906542056075;3.6273364485981303;73.29255861365954;1.2616822429906542;0.3154205607476635;0.4731308411214953;0.0525700934579439;0;1.314252336448598;32;1.6296728971962615;14.285714285714285;0.3154205607476635;2.996495327102804;1712.0;0;0;1;0;0.2628504672897196;100.0;0;1;0;1;1.0514018691588785;0.6834112149532711;0.9462616822429908;3.574766355140187;0.3679906542056075;0.0
106283;220935;Edson Aubert;2020_2021;0.7171314741035857;12.621513944223109;5.952191235059761;81.49425287356323;0.9322709163346612;0.0717131474103585;0.2868525896414343;0.7888446215139442;0;1.792828685258964;31;2.151394422310757;0.0;0.0;1.0756972111553784;1255.0;0;0;1;0;0.0;0.0;0;1;1;0;0.8605577689243028;0.6454183266932271;0.3585657370517928;0.7171314741035857;0.1434262948207171;0.0
100497;46980;Alejandro González;2020_2021;0.0;2.3601398601398604;3.618881118881119;77.0909090909091;2.3601398601398604;0.0;0.0;3.618881118881119;1;0.472027972027972;32;0.472027972027972;0.0;0.0;0.0;572.0;0;0;0;1;0.0;0.0;0;0;0;1;0.0;0.0;0.3146853146853147;0.7867132867132868;0.1573426573426573;0.0
439631;876929;Kevin Quevedo;2020_2021;0.6967213114754098;7.950819672131148;0.4918032786885246;80.03629764065336;0.4508196721311475;0.2049180327868852;0.5737704918032788;0.0819672131147541;1;0.4508196721311475;23;1.3934426229508197;25.75757575757576;0.6967213114754098;1.352459016393443;2196.0;0;0;1;0;0.4508196721311475;0.0;1;0;0;1;0.778688524590164;1.352459016393443;1.639344262295082;2.377049180327869;0.2459016393442623;0.0
250482;805353;Joao Villamarín;2020_2021;0.6862745098039216;6.372549019607844;0.8823529411764707;75.82938388625593;1.0784313725490198;0.196078431372549;0.7843137254901962;0.4901960784313726;0;0.4901960784313726;28;3.1372549019607847;11.538461538461538;0.2941176470588235;1.2745098039215688;918.0;0;0;1;0;2.3529411764705883;0.0;1;0;0;0;0.6862745098039216;1.0784313725490198;0.7843137254901962;2.1568627450980395;0.3921568627450981;0.0
250915;358194;Koichi Aparicio;2020_2021;0.0;1.8947368421052635;3.90092879256966;71.25256673511294;2.061919504643963;0.0;0.0557275541795665;3.73374613003096;0;0.6130030959752323;28;1.3931888544891642;12.5;0.0557275541795665;0.1671826625386997;1615.0;0;0;1;0;0.0;0.0;0;0;0;1;0.2786377708978328;0.1114551083591331;0.1114551083591331;0.6687306501547988;0.1114551083591331;0.0
119365;882851;Joazhiño Arroé;2020_2021;1.5073891625615763;15.60591133004926;4.433497536945812;76.83823529411765;0.2660098522167488;0.0;0.8866995073891625;0.0886699507389162;0;0.6206896551724137;28;0.7980295566502462;8.88888888888889;0.354679802955665;2.394088669950739;1015.0;0;0;1;0;0.0886699507389162;0.0;0;1;1;1;1.5073891625615763;1.5960591133004924;1.5960591133004924;2.482758620689655;0.0886699507389162;1.0
271676;590468;Jeremy Rostaing;2020_2021;0.3472668810289389;5.035369774919614;2.662379421221865;72.34513274336283;1.215434083601286;0.0;0.1736334405144694;2.604501607717041;0;1.157556270096463;25;2.02572347266881;7.142857142857142;0.0578778135048231;0.4630225080385852;1555.0;0;0;1;0;0.0578778135048231;0.0;0;0;0;1;0.3472668810289389;0.2893890675241157;0.2315112540192926;1.5048231511254018;0.405144694533762;1.0
