tm_id;ss_id;ss_season_id;nombre_jugador;edad;nacionalidad_str;posicion;club_origen;minutesPlayed;appearances;started;goals;totalShots;shotsOnTarget;shotsOffTarget;blockedShots;assists;keyPasses;bigChancesCreated;bigChancesMissed;successfulDribbles;penaltiesWon;penaltiesTaken;penaltyGoals;offsides;tackles;interceptions;clearances;dribbledPast;penaltiesCommitted;fouls;wasFouled;aerialDuelsWon;groundDuelsWon;totalPasses;accuratePasses;accurateFinalThirdPasses;accurateLongBalls;accurateCrosses;possessionLost;dispossessed;yellowCards;redCards
176400;220931;27096;Jorge Bazán;29;Perú;Extremo derecho;Sport Huancayo;1181;19;11;0;22;3;6;13;2;23;2;0;12;1;0;0;1;8;9;5;4;0;14;19;9;39;610;524;211;11;6;155;12;0;0
51225;35621;27096;Hernán Rengifo;37;Perú;Delantero centro;Carlos Stein;697;13;8;4;8;6;2;0;1;7;1;2;1;2;2;2;6;4;2;5;0;0;11;16;45;20;168;108;46;2;0;82;4;0;0
621033;975243;27096;Franco Medina;20;Perú;Lateral derecho;Alianza Lima;356;9;3;0;1;0;1;0;2;3;2;0;6;0;0;0;1;11;6;2;3;0;6;7;4;24;220;183;45;16;5;67;4;2;0
422934;876931;27096;Erinson Ramírez;22;Perú;Mediocentro ofensivo;UTC;1623;22;18;7;57;18;26;13;5;43;6;3;15;1;0;0;2;17;14;8;12;0;15;20;8;52;393;280;119;22;38;263;21;0;0
292729;384658;27096;Alexis Cossio;25;Perú;Lateral izquierdo;Ayacucho FC;2478;29;28;1;33;9;12;12;5;30;1;6;13;0;0;0;8;57;58;44;25;1;47;43;25;113;804;622;172;29;30;379;33;8;0
420864;879629;27096;Hideyoshi Arakaki;22;Perú;Extremo derecho;FBC Melgar;422;9;5;2;17;5;11;1;1;4;1;2;1;0;0;0;5;6;5;0;0;0;8;8;6;15;108;80;20;1;3;78;5;1;0
90674;147293;26956;Luis Cardoza;35;Colombia;Defensa central;Pereira;810;9;9;0;5;1;3;1;0;1;0;1;1;0;0;0;2;3;10;38;2;1;14;6;27;9;245;188;7;12;1;65;2;3;0
375364;805259;22349;Mario Palomino;26;Perú;Pivote;Chavelines;461;7;7;0;7;3;3;1;0;5;0;0;2;0;0;0;0;7;4;9;8;0;12;18;4;25;316;246;48;16;0;96;6;1;0
72673;883342;27096;Adrián Zela;31;Perú;Defensa central;Chavelines;360;4;4;0;6;1;3;2;0;0;0;3;2;0;0;0;0;4;3;18;4;0;4;1;9;7;133;100;15;32;0;35;0;1;0
195858;826377;27096;Yhirbis Córdova;29;Perú;Lateral derecho;Dep. Municipal;1917;22;21;1;11;4;3;4;0;15;2;1;7;0;0;0;0;30;33;36;15;2;36;39;15;74;692;496;132;68;9;305;4;7;1
