tm_id;ss_id;ss_season_id;nombre_jugador;edad;nacionalidad_str;posicion;club_origen;minutesPlayed;appearances;started;goals;totalShots;shotsOnTarget;shotsOffTarget;blockedShots;assists;keyPasses;bigChancesCreated;bigChancesMissed;successfulDribbles;penaltiesWon;penaltiesTaken;penaltyGoals;offsides;tackles;interceptions;clearances;dribbledPast;penaltiesCommitted;fouls;wasFouled;aerialDuelsWon;groundDuelsWon;totalPasses;accuratePasses;accurateFinalThirdPasses;accurateLongBalls;accurateCrosses;possessionLost;dispossessed;yellowCards;redCards
582317;931692;16007;Alvaro Bravo;21;Perú;Defensa central;Comerciantes;917;13;10;0;6;2;2;2;0;2;0;0;1;0;0;0;0;16;13;26;9;0;9;6;5;23;265;196;24;25;1;86;2;1;0
260094;873704;16007;Ángel Pérez;28;Perú;Lateral derecho;Real Garcilaso;704;14;6;0;8;1;6;1;1;6;1;0;4;0;0;0;0;15;15;14;10;0;15;4;9;22;201;135;40;14;4;112;10;0;0
73780;38171;16007;Carlos Preciado;33;Colombia;Delantero centro;Al-Shamal SC;1307;18;15;4;47;15;24;8;1;19;2;6;8;2;0;0;4;10;2;11;3;0;35;26;33;41;268;202;87;3;1;167;33;3;0
180911;789965;15995;João Ortiz;27;Perú;Lateral izquierdo;Curicó Unido;426;9;5;0;7;1;6;0;1;7;1;0;1;0;0;0;0;10;10;6;6;1;8;14;7;24;157;90;25;8;9;115;2;1;0
217028;831744;15806;Luis Maldonado;33;Uruguay;Defensa central;Cobreloa;160;2;2;0;1;0;1;0;0;0;0;0;2;0;0;0;0;2;4;3;1;0;1;0;4;4;53;27;2;3;0;26;0;1;0
325591;875662;16007;Kevin Ruiz;23;Perú;Extremo derecho;FBC Melgar;443;12;3;0;6;2;3;1;1;5;1;0;11;0;0;0;0;13;2;5;6;0;17;5;12;29;119;88;45;1;5;80;14;2;0
125511;221736;15995;Santiago Silva;27;Uruguay;Delantero centro;Progreso;417;8;4;1;6;4;1;1;1;4;1;3;0;0;0;0;5;3;2;7;3;0;15;8;9;9;76;58;17;0;0;42;3;0;0
30543;13527;16044;Alberto Rodríguez;34;Perú;Defensa central;FBC Melgar;405;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;16;28;0;0;4;4;14;7;195;179;7;15;0;17;0;1;0
351561;831183;16007;Carlo Diez;22;Perú;Pivote;Sport Boys;1271;15;15;0;13;3;3;7;0;6;0;0;9;0;0;0;0;21;10;13;13;0;24;11;4;41;491;408;73;35;2;126;9;2;0
94450;994148;16007;Carlos Olascuaga;25;Perú;Extremo izquierdo;Rosario FC;2322;37;26;6;49;17;22;10;3;31;3;4;38;1;0;0;10;45;17;14;23;1;54;57;18;138;551;405;182;29;7;346;63;10;1
170616;176289;16007;Ángel Romero;27;Perú;Pivote;Universitario;1370;25;16;0;15;1;10;4;0;6;0;1;13;0;0;0;0;39;16;44;19;0;34;17;26;69;583;447;97;32;0;167;9;8;1
144111;180071;12882;Sergio Almirón;31;Argentina;Delantero centro;Ontinyent;849;14;10;8;24;12;8;4;0;5;0;2;1;0;2;2;5;0;2;5;1;0;10;3;10;2;85;63;21;1;0;42;6;0;0
