tm_id;ss_id;ss_season_id;nombre_jugador;edad;nacionalidad_str;posicion;club_origen;minutesPlayed;appearances;started;goals;totalShots;shotsOnTarget;shotsOffTarget;blockedShots;assists;keyPasses;bigChancesCreated;bigChancesMissed;successfulDribbles;penaltiesWon;penaltiesTaken;penaltyGoals;offsides;tackles;interceptions;clearances;dribbledPast;penaltiesCommitted;fouls;wasFouled;aerialDuelsWon;groundDuelsWon;totalPasses;accuratePasses;accurateFinalThirdPasses;accurateLongBalls;accurateCrosses;possessionLost;dispossessed;yellowCards;redCards
434955;883293;35813;Leonel Solís;24;Perú;Pivote;AD Cantolao;1180;15;13;1;6;2;3;1;0;4;0;0;7;0;0;0;0;24;22;16;14;0;28;13;6;44;453;385;72;19;0;97;8;0;0
483715;883812;35813;Renato Espinosa;22;Perú;Delantero centro;Alianza UDH;884;18;12;5;15;6;8;1;1;7;1;0;5;2;2;2;7;7;2;8;9;0;18;13;29;24;197;129;44;3;0;129;10;3;0
486264;883339;35813;Kevin Moreno;24;Perú;Defensa central;CA Mannucci;917;15;10;0;2;1;0;1;1;5;1;0;1;0;0;0;0;15;6;36;12;0;7;10;10;25;341;244;49;35;4;133;4;4;0
67439;974451;37231;Matías Pérez García;36;Argentina;Mediocentro ofensivo;Gimnasia;648;12;8;2;5;3;2;0;0;12;2;0;7;0;0;0;1;27;7;3;8;0;10;31;5;65;328;266;85;25;1;108;12;0;0
56004;590448;35813;Emiliano Ciucci;35;Argentina;Pivote;César Vallejo;1472;20;16;0;21;3;12;6;0;2;0;2;10;0;0;0;0;35;24;22;18;1;39;24;49;67;786;605;91;68;3;238;10;3;0
421396;829887;27591;Mariano Vázquez;28;Argentina;Mediocentro ofensivo;Fortaleza;408;19;3;0;5;1;4;0;0;2;1;1;8;1;0;0;3;9;1;0;9;0;13;12;2;29;104;83;39;7;0;42;8;2;0
124244;122618;36048;Leonel Galeano;29;Argentina;Defensa central;Curicó Unido;1383;21;16;1;13;3;5;5;1;2;0;0;1;0;0;0;0;26;31;56;6;0;18;4;35;31;537;373;36;54;1;175;1;3;0
250437;589448;35813;Jean Pierre Archimbaud;26;Perú;Pivote;Dep. Municipal;1187;17;15;0;14;3;10;1;0;5;1;2;3;0;0;0;2;21;18;19;7;1;31;19;33;43;574;432;109;44;1;172;4;3;2
207246;249403;35813;Martín Pérez Guedes;29;Argentina;Mediocentro;U. San Martín;2351;26;27;7;55;23;18;14;1;40;3;5;17;0;2;1;6;23;10;33;13;0;24;30;17;70;1206;968;307;103;40;422;30;3;0
662708;988299;35813;Nicolás Figueroa;19;Perú;Delantero centro;U. San Martín;990;20;12;0;11;3;2;6;1;5;1;0;5;1;0;0;4;15;4;6;9;0;24;21;22;41;189;137;47;5;2;111;22;1;0
96309;897009;35813;Alexis Blanco;33;Argentina;Delantero centro;UTC;1592;22;19;11;33;17;13;3;4;26;3;6;3;1;3;3;10;8;5;17;4;0;29;21;83;30;412;256;101;8;1;212;16;0;0
494597;922869;35813;Jesús Barco;24;Perú;Pivote;CA Mannucci;1060;19;11;0;5;1;2;2;0;5;1;0;3;0;0;0;0;37;16;24;31;0;40;20;11;59;468;367;84;45;1;130;7;8;1
473579;876928;35813;Luis Garro;24;Perú;Lateral derecho;U. San Martín;1138;17;12;1;8;3;2;3;0;3;0;1;11;0;0;0;0;18;32;25;10;0;15;17;18;46;352;263;61;20;7;161;7;0;0
288320;602184;35235;Cristian Florez;26;Colombia;Lateral izquierdo;Pereira;1171;14;13;1;15;2;10;3;0;10;2;0;8;0;0;0;0;20;38;21;8;0;11;17;14;44;419;284;71;27;3;196;3;1;0
288320;602184;37473;Cristian Florez;26;Colombia;Lateral izquierdo;Pereira;985;11;11;0;9;0;8;1;0;6;0;0;1;0;0;0;2;21;18;18;7;1;16;6;8;27;340;260;45;26;2;127;6;2;0
475116;883142;35813;Diego Saffadi;23;Perú;Delantero centro;Alianza Atl.;912;15;10;5;33;15;12;6;3;11;3;2;11;1;0;0;5;8;0;9;5;0;20;50;15;69;210;156;77;8;2;129;25;5;0
224670;339177;35813;Rodrigo Cuba;29;Perú;Lateral derecho;César Vallejo;1098;16;12;1;14;4;9;1;1;11;1;0;3;0;0;0;2;13;14;7;5;0;7;6;21;22;303;224;73;15;6;138;2;1;0
375364;805259;35813;Mario Palomino;27;Perú;Pivote;Dep. Binacional;916;18;10;3;34;11;14;9;2;26;2;1;8;0;0;0;0;18;9;3;6;0;29;34;7;60;433;311;130;37;9;227;22;4;1
628328;932088;35813;Piero Vivanco;21;Perú;Extremo derecho;Alianza Lima;1032;18;12;1;13;4;6;3;2;24;3;0;17;0;0;0;0;14;6;0;6;0;11;9;9;40;416;300;117;22;14;194;16;1;0
120964;578352;35813;Mauro Guevgeozián;35;Armenia;Delantero centro;CA Mannucci;1020;14;12;3;25;10;13;2;2;11;1;4;2;1;1;0;7;4;4;24;4;0;26;12;19;18;254;166;62;11;0;128;12;3;1
260094;873704;35813;Ángel Pérez;31;Perú;Lateral derecho;Dep. Binacional;910;13;12;0;7;2;3;2;2;8;1;0;10;0;0;0;0;21;21;23;7;0;17;9;14;40;335;220;62;25;5;200;9;4;1
249967;925232;35813;Juan Barreda;28;Perú;Defensa central;Alianza Atl.;1421;19;15;1;5;2;2;1;0;1;0;0;1;0;0;0;0;20;37;49;8;1;17;7;31;28;436;311;26;39;0;140;3;4;0
670060;1090706;35813;Victor Perlaza;26;Colombia;Delantero centro;Alianza Atl.;1948;23;24;11;59;22;23;14;0;15;1;11;19;0;5;4;11;9;2;8;7;0;46;50;45;78;410;306;130;18;1;245;34;1;0
54594;790020;35813;Diego Manicero;36;Argentina;Mediocentro ofensivo;Alianza UDH;899;14;10;5;26;11;12;3;2;11;1;2;6;0;4;4;1;3;1;10;8;0;9;14;4;23;274;210;94;17;14;145;7;2;0
356381;873703;35813;Anthony Rosell;26;Perú;Lateral izquierdo;Dep. Binacional;1488;19;18;1;20;4;10;6;3;24;3;0;5;0;0;0;2;21;20;18;15;0;16;26;12;52;394;282;91;22;21;238;11;1;0
